report_date,field_id,plan_type,prod_ton,prod_bbls,prod_m3,prod_ft3
01/02/2025,KNT-N,KHSLCPGiaoOil,0.0,,,
01/03/2025,KNT-N,KHSLCPGiaoOil,0.0,,,
01/04/2025,KNT-N,KHSLCPGiaoOil,0.0,,,
01/05/2025,KNT-N,KHSLCPGiaoOil,0.0,,,
01/06/2025,KNT-N,KHSLCPGiaoOil,0.0,,,
01/07/2025,KNT-N,KHSLCPGiaoOil,0.006326898,,,
01/08/2025,KNT-N,KHSLCPGiaoOil,0.014752131,,,
01/09/2025,KNT-N,KHSLCPGiaoOil,0.016246299,,,
01/10/2025,KNT-N,KHSLCPGiaoOil,0.017692929,,,
01/11/2025,KNT-N,KHSLCPGiaoOil,0.019066144,,,
01/12/2025,KNT-N,KHSLCPGiaoOil,0.022915599,,,
01/01/2025,CS,KHSLCPGiaoOil,0.028527897,,,
01/02/2025,CS,KHSLCPGiaoOil,0.024806867,,,
01/03/2025,CS,KHSLCPGiaoOil,0.02604721,,,
01/04/2025,CS,KHSLCPGiaoOil,0.017364807,,,
01/05/2025,CS,KHSLCPGiaoOil,0.024806867,,,
01/06/2025,CS,KHSLCPGiaoOil,0.01116309,,,
01/07/2025,CS,KHSLCPGiaoOil,0.027287554,,,
01/08/2025,CS,KHSLCPGiaoOil,0.027287554,,,
01/09/2025,CS,KHSLCPGiaoOil,0.02604721,,,
01/10/2025,CS,KHSLCPGiaoOil,0.02604721,,,
01/11/2025,CS,KHSLCPGiaoOil,0.024806867,,,
01/12/2025,CS,KHSLCPGiaoOil,0.024806867,,,
01/01/2025,LTLD,KHSLCPGiaoOil,0.0,,,
01/02/2025,LTLD,KHSLCPGiaoOil,0.0,,,
01/03/2025,LTLD,KHSLCPGiaoOil,0.0,,,
01/04/2025,LTLD,KHSLCPGiaoOil,0.0,,,
01/05/2025,LTLD,KHSLCPGiaoOil,0.0,,,
01/06/2025,LTLD,KHSLCPGiaoOil,0.0,,,
01/07/2025,LTLD,KHSLCPGiaoOil,0.0,,,
01/08/2025,LTLD,KHSLCPGiaoOil,0.0,,,
01/09/2025,LTLD,KHSLCPGiaoOil,0.0,,,
01/10/2025,LTLD,KHSLCPGiaoOil,0.0,,,
01/11/2025,LTLD,KHSLCPGiaoOil,0.0,,,
01/12/2025,LTLD,KHSLCPGiaoOil,0.0,,,
01/01/2025,RD-RDT,KHSLCPGiaoOil,0.002165641,,,
01/02/2025,RD-RDT,KHSLCPGiaoOil,0.001863701,,,
01/03/2025,RD-RDT,KHSLCPGiaoOil,0.002113582,,,
01/04/2025,RD-RDT,KHSLCPGiaoOil,0.001988642,,,
01/05/2025,RD-RDT,KHSLCPGiaoOil,0.002061524,,,
01/06/2025,RD-RDT,KHSLCPGiaoOil,0.001936583,,,
01/07/2025,RD-RDT,KHSLCPGiaoOil,0.002009465,,,
01/08/2025,RD-RDT,KHSLCPGiaoOil,0.000645528,,,
01/09/2025,RD-RDT,KHSLCPGiaoOil,0.001051585,,,
01/10/2025,RD-RDT,KHSLCPGiaoOil,0.00197823,,,
01/11/2025,RD-RDT,KHSLCPGiaoOil,0.002030288,,,
01/12/2025,RD-RDT,KHSLCPGiaoOil,0.00215523,,,
01/01/2025,HST-HSD,KHSLCPGiaoOil,0.012490698,,,
01/02/2025,HST-HSD,KHSLCPGiaoOil,0.01067907,,,
01/03/2025,HST-HSD,KHSLCPGiaoOil,0.011251163,,,
01/04/2025,HST-HSD,KHSLCPGiaoOil,0.011918604,,,
01/05/2025,HST-HSD,KHSLCPGiaoOil,0.011632558,,,
01/06/2025,HST-HSD,KHSLCPGiaoOil,0.010869768,,,
01/07/2025,HST-HSD,KHSLCPGiaoOil,0.010583721,,,
01/08/2025,HST-HSD,KHSLCPGiaoOil,0.010393023,,,
01/09/2025,HST-HSD,KHSLCPGiaoOil,0.007151163,,,
01/10/2025,HST-HSD,KHSLCPGiaoOil,0.009248837,,,
01/11/2025,HST-HSD,KHSLCPGiaoOil,0.008486047,,,
01/12/2025,HST-HSD,KHSLCPGiaoOil,0.008295349,,,
01/01/2025,TLDD,KHSLCPGiaoOil,0.011760156,,,
01/02/2025,TLDD,KHSLCPGiaoOil,0.010453472,,,
01/03/2025,TLDD,KHSLCPGiaoOil,0.011760156,,,
01/04/2025,TLDD,KHSLCPGiaoOil,0.011760156,,,
01/05/2025,TLDD,KHSLCPGiaoOil,0.011760156,,,
01/06/2025,TLDD,KHSLCPGiaoOil,0.010453472,,,
01/07/2025,TLDD,KHSLCPGiaoOil,0.011760156,,,
01/08/2025,TLDD,KHSLCPGiaoOil,0.011760156,,,
01/09/2025,TLDD,KHSLCPGiaoOil,0.010453472,,,
01/10/2025,TLDD,KHSLCPGiaoOil,0.011760156,,,
01/11/2025,TLDD,KHSLCPGiaoOil,0.010453472,,,
01/12/2025,TLDD,KHSLCPGiaoOil,0.010453472,,,
01/01/2025,HT-MT,KHSLCPGiaoOil,0.009359951,,,
01/02/2025,HT-MT,KHSLCPGiaoOil,0.008691383,,,
01/03/2025,HT-MT,KHSLCPGiaoOil,0.010028519,,,
01/04/2025,HT-MT,KHSLCPGiaoOil,0.009359951,,,
01/05/2025,HT-MT,KHSLCPGiaoOil,0.008691383,,,
01/06/2025,HT-MT,KHSLCPGiaoOil,0.008022815,,,
01/07/2025,HT-MT,KHSLCPGiaoOil,0.014708494,,,
01/08/2025,HT-MT,KHSLCPGiaoOil,0.013371358,,,
01/09/2025,HT-MT,KHSLCPGiaoOil,0.010697086,,,
01/10/2025,HT-MT,KHSLCPGiaoOil,0.010697086,,,
01/11/2025,HT-MT,KHSLCPGiaoOil,0.010028519,,,
01/12/2025,HT-MT,KHSLCPGiaoOil,0.010028519,,,
01/01/2025,ThienUng,KHSLCPGiaoOil,0.0009856,,,
01/02/2025,ThienUng,KHSLCPGiaoOil,0.0007744,,,
01/03/2025,ThienUng,KHSLCPGiaoOil,0.000925257,,,
01/04/2025,ThienUng,KHSLCPGiaoOil,0.000744229,,,
01/05/2025,ThienUng,KHSLCPGiaoOil,0.000613486,,,
01/06/2025,ThienUng,KHSLCPGiaoOil,0.0007744,,,
01/07/2025,ThienUng,KHSLCPGiaoOil,0.000854857,,,
01/08/2025,ThienUng,KHSLCPGiaoOil,0.000744229,,,
01/09/2025,ThienUng,KHSLCPGiaoOil,0.000352,,,
01/10/2025,ThienUng,KHSLCPGiaoOil,0.000714057,,,
01/11/2025,ThienUng,KHSLCPGiaoOil,0.000331886,,,
01/12/2025,ThienUng,KHSLCPGiaoOil,0.0009856,,,
01/01/2025,CT,KHSLCPGiaoOil,0.008575807,,,
01/02/2025,CT,KHSLCPGiaoOil,0.010216396,,,
01/03/2025,CT,KHSLCPGiaoOil,0.011782413,,,
01/04/2025,CT,KHSLCPGiaoOil,0.012826424,,,
01/05/2025,CT,KHSLCPGiaoOil,0.012900997,,,
01/06/2025,CT,KHSLCPGiaoOil,0.012378991,,,
01/07/2025,CT,KHSLCPGiaoOil,0.01401958,,,
01/08/2025,CT,KHSLCPGiaoOil,0.014989019,,,
01/09/2025,CT,KHSLCPGiaoOil,0.013721291,,,
01/10/2025,CT,KHSLCPGiaoOil,0.014094152,,,
01/11/2025,CT,KHSLCPGiaoOil,0.013273858,,,
01/12/2025,CT,KHSLCPGiaoOil,0.013497574,,,
01/01/2025,SVDN,KHSLCPGiaoOil,0.020319995,,,
01/02/2025,SVDN,KHSLCPGiaoOil,0.017887529,,,
01/03/2025,SVDN,KHSLCPGiaoOil,0.026431351,,,
01/04/2025,SVDN,KHSLCPGiaoOil,0.025100691,,,
01/05/2025,SVDN,KHSLCPGiaoOil,0.025492783,,,
01/06/2025,SVDN,KHSLCPGiaoOil,0.026318232,,,
01/07/2025,SVDN,KHSLCPGiaoOil,0.028062824,,,
01/08/2025,SVDN,KHSLCPGiaoOil,0.027085611,,,
01/09/2025,SVDN,KHSLCPGiaoOil,0.015634202,,,
01/10/2025,SVDN,KHSLCPGiaoOil,0.026024061,,,
01/11/2025,SVDN,KHSLCPGiaoOil,0.024785788,,,
01/12/2025,SVDN,KHSLCPGiaoOil,0.025228905,,,
01/01/2025,Algeria,KHSLCPGiaoOil,0.018985209,,,
01/02/2025,Algeria,KHSLCPGiaoOil,0.016875742,,,
01/03/2025,Algeria,KHSLCPGiaoOil,0.018633631,,,
01/04/2025,Algeria,KHSLCPGiaoOil,0.017930475,,,
01/05/2025,Algeria,KHSLCPGiaoOil,0.018633631,,,
01/06/2025,Algeria,KHSLCPGiaoOil,0.017930475,,,
01/07/2025,Algeria,KHSLCPGiaoOil,0.018282053,,,
01/08/2025,Algeria,KHSLCPGiaoOil,0.018282053,,,
01/09/2025,Algeria,KHSLCPGiaoOil,0.017578897,,,
01/10/2025,Algeria,KHSLCPGiaoOil,0.018633631,,,
01/11/2025,Algeria,KHSLCPGiaoOil,0.017930475,,,
01/12/2025,Algeria,KHSLCPGiaoOil,0.018633631,,,
01/01/2025,Nhenhexky,KHSLCPGiaoOil,0.099887225,,,
01/02/2025,Nhenhexky,KHSLCPGiaoOil,0.090982409,,,
01/03/2025,Nhenhexky,KHSLCPGiaoOil,0.101148783,,,
01/04/2025,Nhenhexky,KHSLCPGiaoOil,0.098762351,,,
01/05/2025,Nhenhexky,KHSLCPGiaoOil,0.101545346,,,
01/06/2025,Nhenhexky,KHSLCPGiaoOil,0.09827243,,,
01/07/2025,Nhenhexky,KHSLCPGiaoOil,0.101014449,,,
01/08/2025,Nhenhexky,KHSLCPGiaoOil,0.101147194,,,
01/09/2025,Nhenhexky,KHSLCPGiaoOil,0.098926056,,,
01/10/2025,Nhenhexky,KHSLCPGiaoOil,0.10322807,,,
01/11/2025,Nhenhexky,KHSLCPGiaoOil,0.099868152,,,
01/12/2025,Nhenhexky,KHSLCPGiaoOil,0.103074299,,,
